id,genre1,genre2,genre3,genre4,genre5,genre6,genre7,genre8
41007, Comedy, Drama, Romance,,,,,
35645, Drama,,,,,,,
110465, Family, Adventure,,,,,,
255546, Documentary,,,,,,,
40751, Drama, Action,,,,,,
275096,,,,,,,,
85778, Documentary,,,,,,,
11101, Drama, History, War,,,,,
9826, Adventure, Action,,,,,,
9879, Drama, Thriller, Crime,,,,,
63564, Drama, Comedy,,,,,,
22621, Drama, Romance,,,,,,
7095, Comedy, Drama, Science Fiction,,,,,
26890, Drama,,,,,,,
46732, Comedy, Drama, Family,,,,,
124633, Drama,,,,,,,
202425, Music, Romance,,,,,,
196940,,,,,,,,
77771, Drama, Romance,,,,,,
181083, Drama,,,,,,,
41225, Drama, Mystery, Horror,,,,,
188589,,,,,,,,
87190, Western, Drama, War,,,,,
627, Drama, Crime,,,,,,
32872, Comedy, Romance,,,,,,
602, Action, Adventure, Science Fiction,,,,,
14553, Drama, Romance,,,,,,
9566, Drama, Mystery, Thriller,,,,,
10545, Drama, Animation, Family,,,,,
9894, Comedy, Drama, Thriller,,,,,
11543, Comedy,,,,,,,
9268, Action, Drama, Mystery, Thriller,,,,
52059, Documentary,,,,,,,
9327, Fantasy, Comedy, Romance, Science Fiction,,,,
123763, Drama, Foreign,,,,,,
81949, Drama, Romance, War,,,,,
42005,,,,,,,,
124306,,,,,,,,
183955,,,,,,,,
44535, Comedy, Drama,,,,,,
44495, Drama,,,,,,,
78285, Comedy,,,,,,,
11228, Action, Adventure, Thriller,,,,,
10779, Horror, Comedy,,,,,,
26748, Drama, Mystery, Romance,,,,,
38223, Comedy, Drama, Family,,,,,
9294, Drama, Fantasy, Romance, Science Fiction,,,,
49963, Comedy, Drama, Romance,,,,,
11363, Comedy, Romance,,,,,,
1645, Crime, Drama, Thriller,,,,,
31546, Drama,,,,,,,
77056, Romance, Comedy,,,,,,
36344, Adventure,,,,,,,
18550, Action, Comedy, Thriller,,,,,
11511, Fantasy, Comedy, Science Fiction, Family,,,,
172198,,,,,,,,
34170, Family, Comedy,,,,,,
281085,,,,,,,,
109478, Action, Mystery, Thriller,,,,,
124645, War, Drama,,,,,,
12606, Comedy,,,,,,,
69895, Comedy,,,,,,,
35206, Adventure, Drama,,,,,,
151489, War, Drama,,,,,,
4837, Drama, Comedy, Romance,,,,,
12632, Drama, Foreign,,,,,,
9098, Comedy, Foreign,,,,,,
282919, Drama,,,,,,,
124614, Thriller,,,,,,,
18975, Animation, Family, Fantasy,,,,,
11962, Fantasy, Comedy, Music,,,,,
2925, Comedy,,,,,,,
28628, Romance, Drama, Comedy,,,,,
3595, Action, Thriller,,,,,,
9308, Comedy,,,,,,,
92381, Comedy,,,,,,,
18555, Action, Drama, Thriller,,,,,
12123, Action, Drama, Science Fiction, Thriller,,,,
10830, Comedy, Family, Fantasy,,,,,
3573, Drama, Comedy, Romance,,,,,
10546, Action, Fantasy, Thriller,,,,,
18862, Comedy, Family,,,,,,
31417, Drama, Horror, Thriller,,,,,
9431, Horror, Comedy,,,,,,
124619, Drama,,,,,,,
297645,,,,,,,,
48144,,,,,,,,
46986, Drama, Romance,,,,,,
144982, Drama,,,,,,,
47907, Comedy, Drama,,,,,,
10061, Action, Adventure, Science Fiction, Thriller,,,,
36266, Crime, Drama,,,,,,
549, Drama, History,,,,,,
10478, Comedy, Drama, Romance,,,,,
66634, Drama, Music,,,,,,
116690, Drama,,,,,,,
213917, Drama,,,,,,,
145925,,,,,,,,
100914,,,,,,,,
238, Drama, Crime,,,,,,
159, Comedy, Drama,,,,,,
11134, Action, Crime, Thriller,,,,,
88224, Drama, Comedy,,,,,,
132641, Drama,,,,,,,
42758,,,,,,,,
9303, Crime, Drama, Romance, Thriller,,,,
23945, Comedy, Family,,,,,,
37820, Drama,,,,,,,
22479, Thriller, Drama, Music, Crime,,,,
9054, Comedy, Family,,,,,,
241058, Romance, Comedy,,,,,,
11985, Drama,,,,,,,
10232, Drama,,,,,,,
59569, Drama,,,,,,,
410921, Action, Crime, Drama,,,,,
38955, Action, Adventure, Crime,,,,,
110513, Comedy, Drama,,,,,,
114089, Drama,,,,,,,
11015, Horror, Mystery, Thriller,,,,,
9306, Fantasy, Horror, Science Fiction,,,,,
12559, Comedy, Family,,,,,,
58770, Drama, Thriller,,,,,,
124851,,,,,,,,
3587, Fantasy, Comedy, Family,,,,,
10723, Action, Adventure, Comedy, Thriller,,,,
56077, Drama, Romance, War,,,,,
19004, Animation, Adventure, Family,,,,,
101230,,,,,,,,
253632, Thriller,,,,,,,
10987, Horror, Thriller,,,,,,
44705, Drama, Comedy, Romance,,,,,
20318, Drama, History,,,,,,
43596, Drama, Romance,,,,,,
79782, Drama, Romance,,,,,,
26933, Drama, Romance,,,,,,
27854, Drama, History, Romance, Thriller,,,,
981, Comedy, Romance,,,,,,
872, Comedy, Music, Romance,,,,,
2769, Drama, Comedy, Music, Romance,,,,
13320, Music, Comedy, Romance,,,,,
164, Comedy, Drama, Romance,,,,,
426, Mystery, Romance, Thriller,,,,,
567, Drama, Mystery, Thriller,,,,,
3078, Comedy, Romance,,,,,,
13528, Drama, Mystery, Thriller, Crime,,,,
28288, Comedy, Music, Romance,,,,,
213, Mystery, Thriller,,,,,,
284, Comedy, Drama, Romance,,,,,
239, Comedy, Romance,,,,,,
4808, Comedy, Mystery, Romance, Thriller,,,,
289, Drama, Romance,,,,,,
963, Mystery, Crime, Thriller,,,,,
11113, Drama, Family, Music, Romance,,,,
6620, Comedy, Drama, Romance,,,,,
804, Comedy, Romance,,,,,,
26531, Drama, Comedy, Family,,,,,
909, Comedy, Music, Romance,,,,,
630, Adventure, Family, Fantasy,,,,,
770, Drama, Romance, War,,,,,
31044, Comedy, Drama,,,,,,
599, Drama,,,,,,,
15, Mystery, Drama,,,,,,
62, Science Fiction, Mystery, Adventure,,,,,
121357, Adventure, Romance,,,,,,
705, Drama,,,,,,,
22490, Comedy, Drama,,,,,,
223, Drama, Mystery,,,,,,
25670, Mystery, Thriller, War,,,,,
303, Thriller, Drama, Romance,,,,,
4174, Drama, Mystery, Thriller,,,,,
8356, Drama, Romance,,,,,,
381, Crime, Drama, Mystery, Romance, Thriller,,,
20758, Comedy, Drama, Family, Romance,,,,
29376, Comedy, Music,,,,,,
1859, Comedy, Romance,,,,,,
18299, Comedy, Drama, Romance,,,,,
17281, Comedy, Music, Romance,,,,,
64382, Comedy, Romance,,,,,,
10907, Action, Adventure, Romance,,,,,
32093, Action, Adventure, Drama, Romance, Western,,,
1939, Drama, Mystery,,,,,,
22292, Fantasy, Romance, Mystery,,,,,
3598, Adventure, Fantasy, Drama, Mystery,,,,
3080, Comedy, Music, Romance,,,,,
198, Comedy, War,,,,,,
13562, Comedy, Romance,,,,,,
1712, Action, Drama, Western,,,,,
220, Drama,,,,,,,
3529, Comedy, Crime, Mystery,,,,,
3085, Comedy, Drama,,,,,,
2897, Adventure, Comedy, Family, Fantasy, Romance,,,
1585, Drama, Family, Fantasy,,,,,
3083, Comedy, Drama,,,,,,
900, Comedy, Romance,,,,,,
43795, Drama, Romance,,,,,,
85638, Drama,,,,,,,
50001, Comedy, Thriller, Mystery, Romance,,,,
43905, Drama,,,,,,,
22688, Comedy, Fantasy, Romance,,,,,
23114, Drama, Family,,,,,,
26378, Thriller, Crime, Drama, Mystery,,,,
40206, Comedy, Music, Romance,,,,,
22356, Romance, Western,,,,,,
260, Action, Thriller, Mystery,,,,,
43488, War, Drama,,,,,,
22613, Action, Adventure, Western,,,,,
10331, Horror,,,,,,,
488, Adventure, War, Romance,,,,,
22733, Action, Adventure, Comedy, Crime, Drama, Romance,,
261, Drama, Romance,,,,,,
57575, Romance, Drama,,,,,,
32574, Drama, Comedy, Romance,,,,,
22657, Drama, Action, Mystery, Romance,,,,
76464, Comedy,,,,,,,
22649, Drama, Romance, War,,,,,
176841, Music, Mystery,,,,,,
125587, Drama,,,,,,,
39448, Action, Foreign,,,,,,
52855, Drama,,,,,,,
39940, Drama, Romance,,,,,,
172868,,,,,,,,
85328, Comedy, Romance, Drama,,,,,
124632, Documentary, Family,,,,,,
11076, Action, Adventure, Drama, Family,,,,
63945, Drama, Romance,,,,,,
58985, Drama, Comedy, Music,,,,,
890, Drama,,,,,,,
10861, Action, Adventure, Thriller,,,,,
1770, Drama, Thriller,,,,,,
44465, Drama, Thriller,,,,,,
2033, Drama, Romance,,,,,,
18203, Drama,,,,,,,
9333, Action, Crime, Drama, Thriller,,,,
47260, Action, Drama, Thriller,,,,,
9400, Drama, Action, Crime,,,,,
9401, Comedy, Crime,,,,,,
12241, Comedy, Crime, Thriller,,,,,
25739, Comedy,,,,,,,
161806,,,,,,,,
11306, Drama, Thriller,,,,,,
9625, Action, Adventure, Crime, Drama, Thriller,,,
10680, Action, Comedy, Drama, Family,,,,
6346, Crime, Drama,,,,,,
18660, Comedy, Family,,,,,,
35115, Action, Adventure, Family, Western,,,,
14821, Adventure, Fantasy, Science Fiction, Family,,,,
14136, Comedy, Family, Fantasy,,,,,
10869, Romance, Comedy, Family, Fantasy,,,,
22660, Adventure, Drama, Western,,,,,
19186, Comedy, Family,,,,,,
31102, Adventure,,,,,,,
6878, Adventure, Comedy, Drama, Family,,,,
15944, Comedy, Family,,,,,,
18444, Adventure, Family,,,,,,
20723, Drama, Family, Comedy,,,,,
173, Adventure, Drama, Science Fiction,,,,,
864, Comedy,,,,,,,
24795, Fantasy, Drama, Comedy, Family,,,,
11224, Family, Fantasy, Animation, Romance,,,,
81310, Animation, Family, Music,,,,,
15947, Animation, Family, Music,,,,,
9078, Animation, Family,,,,,,
29682, Animation, Drama, Family,,,,,
8367, Adventure,,,,,,,
433, Comedy, Family, Fantasy,,,,,
11360, Animation, Family,,,,,,
11114, Fantasy, Animation, Comedy, Family,,,,
12335, Adventure, Fantasy, Animation, Comedy, Family, Music,,
12092, Animation, Adventure, Family, Fantasy,,,,
10948, Adventure, Animation, Drama, Family,,,,
11229, Comedy, Drama, Thriller,,,,,
15121, Drama, Family, Music, Romance,,,,
562, Action, Thriller,,,,,,
10163, Horror, Thriller, Science Fiction,,,,,
48862, Drama, Romance,,,,,,
117036, Documentary,,,,,,,
47199, Drama, Thriller,,,,,,
11159, Drama,,,,,,,
9591, Comedy, Drama,,,,,,
30500, Drama, Romance,,,,,,
41843, Drama, Romance,,,,,,
55058, Comedy, Romance,,,,,,
10938, Comedy, Drama, Romance,,,,,
11412, Crime, Action, Mystery, Thriller,,,,
10586, Adventure,,,,,,,
42314, Documentary,,,,,,,
27845, Comedy, Drama,,,,,,
108365, Drama,,,,,,,
23223, Crime, Drama,,,,,,
49471, Drama,,,,,,,
38153, Action, Thriller,,,,,,
25147, Drama, Romance,,,,,,
9716, Music, Comedy, Romance,,,,,
43777, Drama, Romance,,,,,,
454, Drama, Romance,,,,,,
10218, Comedy, Romance,,,,,,
819, Crime, Drama, Thriller,,,,,
38191, Drama,,,,,,,
56830, Drama,,,,,,,
11238, Adventure, Animation, Family,,,,,
27256, Mystery,,,,,,,
31530, Comedy, Music, Romance,,,,,
66473, Comedy, Music, Romance,,,,,
28120, Crime, Drama, Mystery, Thriller,,,,
1834, Crime, Drama, Mystery, Thriller,,,,
26282, Adventure, Drama, Romance,,,,,
37218, War, Drama, Romance, Action,,,,
252, Family, Fantasy,,,,,,
116356, Comedy, Romance,,,,,,
16372, Horror,,,,,,,
11561, Comedy, Romance, Science Fiction,,,,,
11302, Comedy,,,,,,,
623, Comedy, Crime,,,,,,
583, Comedy,,,,,,,
12614, Comedy, Music, Romance,,,,,
21711, Comedy, Drama,,,,,,
11575, Adventure, Comedy,,,,,,
475, Crime, Drama,,,,,,
11331, Adventure, Drama,,,,,,
521, Crime, Mystery, Thriller,,,,,
21202,,,,,,,,
88, Drama, Music, Romance,,,,,
500, Crime, Thriller,,,,,,
792, Drama, War, Action,,,,,
8491, Comedy,,,,,,,
402, Thriller, Mystery,,,,,,
10537, Drama, Music,,,,,,
11386, Romance, Crime, Drama, Thriller,,,,
9504, Crime, Drama, Mystery,,,,,
15764, Drama, Romance,,,,,,
601, Science Fiction, Adventure, Family, Fantasy,,,,
67365, Comedy,,,,,,,
25842, Fantasy, Drama, Family,,,,,
2119, Adventure,,,,,,,
744, Action, Romance, War,,,,,
136311, Action, Comedy,,,,,,
221, Drama,,,,,,,
702, Drama,,,,,,,
25750, Horror,,,,,,,
17642, Documentary,,,,,,,
427043, Comedy,,,,,,,
146341, Crime, Drama,,,,,,
9305, Documentary,,,,,,,
37616, Comedy,,,,,,,
11112, Comedy,,,,,,,
21612, Crime, Drama,,,,,,
141210, Comedy, Horror,,,,,,
102461, Drama,,,,,,,
36998, Drama,,,,,,,
200383, Action, Adventure, Drama, Western,,,,
116844, Drama,,,,,,,
1630, Drama,,,,,,,
26626, Comedy,,,,,,,
124837, Documentary,,,,,,,
11816, Drama,,,,,,,
11843, Mystery, Comedy, Crime,,,,,
10379, Comedy, Fantasy, Family,,,,,
2756, Adventure, Action, Thriller, Science Fiction,,,,
790, Horror,,,,,,,
1103, Science Fiction, Action,,,,,,
11298, Drama, Horror,,,,,,
4480, Drama,,,,,,,
4481, Drama,,,,,,,
49688, Drama,,,,,,,
10765, Comedy,,,,,,,
762, Adventure, Comedy, Fantasy,,,,,
44497, Romance, Drama,,,,,,
85588,,,,,,,,
278621, Drama,,,,,,,
99479, Drama,,,,,,,
55049, Comedy, Crime,,,,,,
124829, Documentary,,,,,,,
79306, Documentary,,,,,,,
356054,,,,,,,,
10548, Documentary,,,,,,,
531, Animation, Comedy, Family,,,,,
104931, Documentary,,,,,,,
4483, Mystery, Crime, Drama, History, Romance,,,
18919, Animation, Drama, Fantasy,,,,,
31556, Drama, Thriller,,,,,,
26167, Crime,,,,,,,
26174, Thriller, Crime,,,,,,
61461, Drama,,,,,,,
117500, Drama,,,,,,,
218713,,,,,,,,
217802,,,,,,,,
127973, Comedy,,,,,,,
659, Drama, History, War,,,,,
30892, Drama, Comedy,,,,,,
86369, Drama, Comedy,,,,,,
8074, Comedy, Drama,,,,,,
124676, Drama,,,,,,,
38554, Comedy,,,,,,,
49763, Horror,,,,,,,
41326, Documentary,,,,,,,
36555, Action,,,,,,,
10608, Comedy, Drama,,,,,,
11216, Drama, Romance,,,,,,
7452, Crime, Drama,,,,,,
64567, Comedy,,,,,,,
892, Comedy, Science Fiction, Fantasy,,,,,
1600, Drama, Thriller,,,,,,
26561, Romance, Drama,,,,,,
975, Drama, War,,,,,,
18129, Crime, Drama,,,,,,
54405, Comedy, Foreign,,,,,,
150823, Western,,,,,,,
409, Drama, Romance, War,,,,,
38251, Comedy, Romance, War,,,,,
10161, Drama,,,,,,,
1412, Drama,,,,,,,
41768, Drama,,,,,,,
10409, Comedy, Drama, Romance,,,,,
14285, Mystery, Documentary, Crime,,,,,
2469, Comedy, Crime, Drama, Romance,,,,
10174, Documentary, Music,,,,,,
31225, Documentary,,,,,,,
510, Drama,,,,,,,
11455, Comedy,,,,,,,
1891, Adventure, Action, Science Fiction,,,,,
2493, Adventure, Family, Fantasy, Comedy, Romance,,,
85, Adventure, Action,,,,,,
68, Comedy, Science Fiction,,,,,,
679, Horror, Action, Thriller, Science Fiction,,,,
429, Western,,,,,,,
13446, Comedy, Drama,,,,,,
389, Drama,,,,,,,
947, Adventure, Drama, History, War,,,,
185, Science Fiction, Drama,,,,,,
595, Crime, Drama,,,,,,
28, Drama, War,,,,,,
335, Western,,,,,,,
1892, Adventure, Action, Science Fiction,,,,,
144, Drama, Fantasy, Romance,,,,,
1092, Thriller, Mystery,,,,,,
769, Drama, Crime,,,,,,
348, Horror, Action, Thriller, Science Fiction,,,,
766, Fantasy, Horror, Comedy,,,,,
175, Adventure, Drama, Romance,,,,,
11645, Action, Drama, History,,,,,
10835, Action, Crime, Drama, Thriller,,,,
539, Drama, Horror, Thriller,,,,,
525, Music, Comedy, Action, Crime,,,,
240, Drama, Crime,,,,,,
600, Drama, War,,,,,,
530, Adventure, Animation, Comedy, Science Fiction, Family,,,
10705, War, Drama, History, Action, Romance,,,
279, Drama, History, Music,,,,,
3109, Comedy, Drama, Romance,,,,,
311, Drama, Crime,,,,,,
1578, Drama,,,,,,,
703, Comedy, Drama, Romance,,,,,
9549, Drama, History,,,,,,
1398, Drama, Science Fiction, Thriller,,,,,
387, Action, Drama, History, War, Adventure,,,
9277, Comedy, Crime, Drama,,,,,
343, Comedy, Drama, Romance,,,,,
37291, Drama, Comedy,,,,,,
490, Fantasy, Drama,,,,,,
11235, Comedy, Drama,,,,,,
218, Action, Thriller, Science Fiction,,,,,
763, Horror, Comedy,,,,,,
9665, War,,,,,,,
18971, Comedy, Drama,,,,,,
696, Comedy, Drama, Romance,,,,,
379, Drama, Thriller, Crime,,,,,
207, Drama,,,,,,,
37247, Drama,,,,,,,
1480, Drama, Thriller, Crime,,,,,
9322, Action, Thriller,,,,,,
826, Drama, History, War,,,,,
422, Fantasy, Drama,,,,,,
829, Crime, Drama, Mystery, Thriller,,,,
828, Drama, Science Fiction, Thriller,,,,,
3090, Action, Adventure, Drama, Western,,,,
9964, Action, Comedy, Horror, Science Fiction,,,,
3063, Comedy,,,,,,,
13667, Comedy,,,,,,,
694, Horror, Thriller,,,,,,
235, Crime, Drama,,,,,,
832, Drama, Action, Thriller, Crime,,,,
765, Horror, Comedy, Fantasy,,,,,
5925, Adventure, Drama, History, Thriller, War,,,
11778, Drama, War,,,,,,
4485, Action, Drama, Music, Thriller,,,,
137, Romance, Fantasy, Drama, Comedy,,,,
33, Western,,,,,,,
982, Mystery, Thriller,,,,,,
8428, Music, Drama,,,,,,
212, Comedy, Crime,,,,,,
105, Adventure, Comedy, Science Fiction, Family,,,,
1633, Drama, Comedy,,,,,,
11202, Drama, History, War,,,,,
1554, Crime, Drama, Comedy,,,,,
149, Science Fiction, Animation,,,,,,
8009, Adventure, Action, Fantasy,,,,,
903, Crime, Drama,,,,,,
11673, Drama, Comedy, History, Romance,,,,
3034, Comedy, Science Fiction,,,,,,
339, Comedy, Drama,,,,,,
10404, Drama,,,,,,,
914, Comedy,,,,,,,
756, Animation, Family, Music,,,,,
288, Western,,,,,,,
910, Crime, Drama, Mystery, Thriller,,,,
2640, Thriller, Comedy, Drama,,,,,
16633, Science Fiction, Drama, Fantasy, Romance,,,,
665, Action, Adventure, Drama, History,,,,
11031, Comedy, Music,,,,,,
11314, Documentary, Music,,,,,,
15143, Drama, Romance,,,,,,
89, Adventure, Action,,,,,,
10322, Comedy, Drama,,,,,,
783, Drama, History,,,,,,
10644, Comedy, Romance,,,,,,
11257, Drama, Romance,,,,,,
14370, Comedy, Romance,,,,,,
12104, Music,,,,,,,
625, War, Drama, History,,,,,
8816, Drama, Comedy,,,,,,
830, Adventure, Science Fiction, Action,,,,,
2323, Drama, Fantasy,,,,,,
983, Adventure, Drama,,,,,,
642, History, Drama, Western, Crime,,,,
655, Drama,,,,,,,
10341, Thriller, Drama, Science Fiction, Action,,,,
639, Comedy, Romance, Drama,,,,,
266022,,,,,,,,
168450,,,,,,,,
30180, Documentary, Music,,,,,,
31388, Family, Comedy,,,,,,
41801, Drama, Romance,,,,,,
66034, Drama, Action, Comedy, Crime,,,,
348138, Romance, Comedy,,,,,,
96288, Documentary,,,,,,,
61536, Comedy,,,,,,,
18762, Comedy, Romance,,,,,,
331367,,,,,,,,
8077, Science Fiction, Action, Horror,,,,,
814, Horror, Comedy,,,,,,
41671, Horror,,,,,,,
27214, Horror, Thriller,,,,,,
52263, Horror,,,,,,,
33519, Horror,,,,,,,
16235, Horror,,,,,,,
11449, Drama, Horror, Thriller,,,,,
41848, Horror,,,,,,,
25944, Horror,,,,,,,
24913, Horror, Mystery,,,,,,
49126, Fantasy, Drama, Horror, Thriller,,,,
32076, Crime, Drama, Horror, Mystery, Thriller,,,
571, Horror,,,,,,,
8851, Horror, Science Fiction,,,,,,
37843, Science Fiction, Horror, Comedy,,,,,
32146, Horror, Thriller,,,,,,
30346, Thriller, Horror,,,,,,
6114, Romance, Horror,,,,,,
229, Horror, Science Fiction,,,,,,
13549, Horror,,,,,,,
9529, Drama, Horror, Thriller,,,,,
1598, Crime, Thriller,,,,,,
11349, Drama, Thriller,,,,,,
7340, Horror, Thriller,,,,,,
6217, Drama, Fantasy, Horror, Thriller,,,,
377, Horror,,,,,,,
653, Fantasy, Horror,,,,,,
28198, Horror,,,,,,,
794, Horror, Thriller,,,,,,
31640, Crime, Drama, Thriller,,,,,
8744, Crime, Drama, Thriller,,,,,
25189, Comedy, Drama, Romance,,,,,
145, Drama, Romance,,,,,,
2212, Action, Drama, Horror, Mystery, Thriller,,,
199, Science Fiction, Action, Adventure, Thriller,,,,
7863, Drama,,,,,,,
12498, Drama,,,,,,,
9279, Family, Comedy,,,,,,
53234, Romance, Drama,,,,,,
17204, Documentary, Drama,,,,,,
21539, Fantasy, Drama, Comedy, Science Fiction, Romance, Family,,
85589, Drama, Thriller,,,,,,
12709, Comedy, Drama, Romance,,,,,
20539, Drama, History,,,,,,
11674, Comedy, Family,,,,,,
199512, Drama,,,,,,,
64900, Drama, Mystery,,,,,,
1573, Action, Thriller,,,,,,
152, Science Fiction, Adventure, Mystery,,,,,
174, Science Fiction, Action, Adventure, Thriller,,,,
172, Science Fiction, Action, Adventure, Thriller,,,,
154, Action, Adventure, Science Fiction, Thriller,,,,
157, Science Fiction, Action, Adventure, Thriller,,,,
168, Science Fiction, Adventure,,,,,,
364, Action, Fantasy,,,,,,
11967, Crime, Action, Adventure, Drama, Western,,,
9086, Western, Adventure,,,,,,
621, Romance,,,,,,,
9037, Comedy, Drama, Family, Music, Romance,,,
10173, Action, Thriller,,,,,,
55687, Action, Science Fiction, Thriller,,,,,
168535, Drama,,,,,,,
8845, Action, Thriller,,,,,,
46681, Action, Western,,,,,,
578, Horror, Thriller, Adventure,,,,,
579, Horror, Thriller,,,,,,
17692, Thriller, Horror,,,,,,
17795, Comedy, Drama,,,,,,
75, Comedy, Fantasy, Science Fiction,,,,,
13891, Drama, Comedy,,,,,,
9390, Comedy, Drama, Romance,,,,,
378, Comedy, Crime,,,,,,
10896, Comedy, Drama,,,,,,
2322, Comedy, Crime, Drama,,,,,
41240, Drama,,,,,,,
26949, Drama, Romance,,,,,,
9819, Drama,,,,,,,
49799, Drama,,,,,,,
31908, History, Drama,,,,,,
46027, Drama, Crime,,,,,,
3179, Animation, Comedy,,,,,,
1802, Drama, Thriller,,,,,,
4232, Crime, Horror, Mystery,,,,,
9361, Action, Adventure, Drama, History, Romance, War,,
2928, Comedy, Drama, Fantasy,,,,,
30285, Drama, Romance, Family, Comedy,,,,
10549, Drama,,,,,,,
58102, Drama, History,,,,,,
18451, Drama, Romance,,,,,,
27265, Comedy,,,,,,,
49935, Romance, Crime, Drama,,,,,
8818, History, Drama, Music,,,,,
36758, Drama, Romance,,,,,,
36040, Adventure, Drama,,,,,,
74239, Documentary, Music,,,,,,
9415, Action, Drama, Mystery, Thriller, Crime,,,
55146, Drama, Thriller, Documentary, Romance, Foreign,,,
303693, Crime, Drama, TV Movie,,,,,
12145, Comedy, Romance,,,,,,
42424, Action, Adventure, Comedy, Family, Romance,,,
34314, Action, Thriller, Crime,,,,,
2892, Drama,,,,,,,
9404, Action, Adventure, Comedy, Crime, Drama, Thriller,,
85242, Drama, Action, Comedy, Thriller,,,,
9622, Action, Comedy,,,,,,
8860, Action, Adventure, Comedy, Crime, Thriller,,,
197537, Horror, Thriller, Science Fiction,,,,,
66597, Drama, Romance,,,,,,
14832, Drama,,,,,,,
9619, Action, Adventure, Thriller,,,,,
40506, Comedy,,,,,,,
31000, Action, Comedy,,,,,,
4104, Comedy, Drama, Romance,,,,,
26306, Drama, Romance,,,,,,
