id,budget,original_language,popularity,revenue,runtime,vote_average,vote_count,release_month,avg_rating,keyword_bin,actor_bin,crew_bin,country_count,country_bin,genre,genre_bin,language_count,language_bin,collection_bin
10442,20000000,en,8.051914,11585483,93,6.1,131,Jul,2.5833333333333335,0,0,0,1,0,Comedy,0,2,0,0
11074,30,en,13.390917,5400000,102,5.4,223,Sep,3.0558375634517767,0,0,0,1,0,Crime,0,1,0,0
9607,48000000,en,7.198455,20915465,104,4,236,May,2.6083916083916083,0,0,0,2,0,Adventure,0,1,0,0
17585,7400000,en,3.644641,7690013,96,6.1,53,Apr,3.351063829787234,0,0,0,1,0,Action,0,1,0,0
9057,50000000,en,8.012225,16478900,102,5,82,Sep,2.7146017699115044,0,0,0,1,0,Action,0,1,0,0
9479,18000000,en,17.730913,75634409,76,7.6,2135,Oct,3.4479166666666665,0,0,0,1,0,Fantasy,0,1,0,0
10057,30000000,en,6.34785,53898845,105,6.2,219,Nov,1.1666666666666667,0,0,0,2,0,Action,0,1,0,0
11969,25000000,en,11.338194,56505065,130,7.4,632,Dec,3.0217391304347827,0,0,0,1,0,Action,0,3,0,0
319,12500000,en,17.189328,12281551,120,7.5,762,Sep,3.754095331937431,0,1,1,1,0,Action,0,2,1,0
15139,27000000,en,7.436001,13670688,80,6.2,178,Nov,3.396511627906977,0,0,0,1,0,Fantasy,0,5,0,0
17600,200000,en,2.799575,6000000,106,5.3,29,Jan,3.9671498714051907,0,0,0,1,0,Comedy,0,1,0,0
771,18000000,en,0.702543,476684675,103,7.1,2487,Nov,3.3832335329341316,0,1,0,1,0,Comedy,0,1,0,1
251,22000000,en,11.945397,505000000,127,6.9,1381,Jul,3.0348258706467663,0,0,0,1,0,Fantasy,0,1,0,0
812,28000000,en,16.357419,504050219,90,7.4,3495,Nov,2.4871794871794872,0,1,0,1,0,Animation,0,1,0,1
581,22000000,en,11.654349,424208848,181,7.6,1084,Nov,3.9857142857142858,0,1,0,2,0,Adventure,0,1,0,0
268,35000000,en,19.10673,411348924,126,7,2145,Jun,3.304666666666667,0,1,0,2,0,Fantasy,0,2,0,1
274,19000000,en,4.307222,272742922,119,8.1,4549,Feb,2.8463665086887837,1,1,0,1,0,Crime,0,1,0,1
408,1488423,en,16.263878,184925486,83,6.9,1973,Dec,3.2330028328611897,0,0,0,1,0,Fantasy,0,1,0,0
10020,25000000,en,23.433511,377350553,84,7.5,3029,Nov,3.2288888888888887,0,0,0,1,0,Romance,0,2,0,1
10895,2600000,en,14.202284,84300000,88,6.9,1412,Feb,2.7673956262425445,0,0,0,1,0,Animation,0,1,0,0
114,14000000,en,13.348451,463000000,119,7,1807,Mar,3.622047244094488,0,0,0,1,0,Romance,0,3,1,0
576,6244087,en,11.722424,638641,145,7.7,266,Jun,2.5,0,0,0,1,0,Adventure,0,3,0,0
275,7000000,en,12.61469,60611975,98,7.7,2080,Apr,2.728395061728395,0,0,0,1,0,Crime,0,1,0,0
11827,9300000,en,7.640073,38435947,90,6.3,150,Aug,2.5347226351150485,0,0,0,1,0,Animation,0,2,0,1
8766,4000000,en,5.263187,16675000,86,4.9,111,Mar,3.3076923076923075,0,0,0,1,0,Horror,0,1,0,1
23570,8000000,en,8.174116,55089,97,4.6,30,May,3,0,0,0,1,0,Comedy,0,1,0,0
54850,500000,en,0.618066,354704,91,4,3,Apr,0.9,0,0,0,1,0,Drama,0,1,0,0
10112,4000000,en,9.834047,55675257,78,7.1,1287,Dec,3.470033296337403,0,0,0,1,0,Animation,0,1,0,0
1592,30000000,en,10.326213,102616183,129,7.4,644,Apr,2.3415934755332497,0,1,0,1,0,Crime,0,2,0,0
36259,33500000,en,2.583686,5546827,92,3.6,17,Dec,2.595872838817624,0,0,0,1,0,Fantasy,0,1,0,0
61752,12000000,en,4.405169,4939939,108,5.7,17,Mar,2.5,0,0,1,1,0,Comedy,0,1,0,0
10684,46000000,en,11.595316,100860818,117,6.2,240,Jul,1.8959390862944163,0,1,0,1,0,Drama,0,1,0,0
8840,57000000,en,23.63659,115267375,103,6.4,553,May,3.21875,0,0,0,1,0,Fantasy,0,1,0,1
10539,38000000,en,13.217623,28921264,79,6.2,375,Apr,3.2330028328611897,0,0,0,1,0,Adventure,0,1,0,0
47502,13000000,en,1.296862,9789900,91,4.8,4,Apr,4,0,0,0,1,0,Comedy,0,1,0,0
11902,14000000,sr,14.587894,71000000,170,7.5,143,Apr,3.5089285714285716,0,0,0,5,0,War,0,5,0,0
8069,9000000,en,14.304205,2500000,98,5.7,149,Oct,3.125,0,0,0,1,0,Science Fiction,0,1,0,0
8072,220000,fr,4.658149,54207,100,6.8,100,May,3.3378378378378377,0,0,0,2,0,Drama,0,1,0,1
40001,25000000,en,9.1861,10070000,105,5.5,26,Apr,2.25,0,0,0,1,0,Comedy,0,1,0,0
753,275000,en,7.918418,570000,130,7.1,36,Nov,3.2979127134724857,0,0,0,1,0,Drama,0,1,0,0
9103,30000000,en,7.941972,57400547,95,5.3,126,Apr,2.564516129032258,0,0,0,2,0,Action,0,1,0,0
12233,31000000,en,10.813579,74151346,74,6.5,372,Nov,3.2919621749408985,1,0,0,1,0,Animation,0,1,0,0
36355,25530000,en,4.557006,20080020,95,5.3,85,May,3.3402777777777777,0,0,0,1,0,Adventure,0,1,0,0
922,9000000,en,6.505272,2341534,121,7.2,397,Dec,4.200819672131147,0,0,0,3,0,Drama,0,2,0,0
11876,35000000,en,1.690768,15000000,135,6.7,25,Sep,3,0,0,0,1,0,War,0,2,1,0
9304,45000000,en,8.768806,50451307,117,5.5,158,Jul,2.5,0,0,0,1,0,Comedy,0,1,0,0
9100,15000000,en,12.860385,24769466,101,6.3,388,May,3.25,0,0,0,1,0,Drama,0,1,0,0
36915,25000000,en,9.264679,2474000,132,5,17,May,3.261627906976744,0,0,0,2,0,Drama,0,1,0,0
40507,4800000,en,0.343579,3014000,99,5.5,5,May,3.2,0,0,0,1,0,Action,0,2,0,0
21588,4000000,it,6.247819,560069,105,7,105,Mar,3.500140189536253,0,0,0,3,0,Fantasy,0,2,1,0
10535,18000000,en,8.202057,31672907,81,4.9,148,May,3.2592491838955384,0,0,0,1,0,Action,0,1,0,0
10547,25000000,en,6.497591,14048372,115,6.1,200,May,3.6952041963282127,0,0,0,2,0,Action,0,1,0,1
935,1800000,en,9.80398,9440272,95,8,1472,Jan,3.7443946188340806,0,0,0,2,0,Drama,0,1,0,0
9826,45000000,en,8.079541,17300889,100,4.7,138,Jun,2.1451612903225805,0,0,0,2,0,Adventure,0,1,0,0
9879,50000000,en,11.341502,113309743,115,4.4,210,Jun,3.4157833368666526,0,0,0,1,0,Drama,0,1,0,0
7095,45000000,en,6.287245,58620973,113,5.9,340,Aug,3.255656108597285,0,1,0,1,0,Comedy,0,1,0,0
87190,50,en,0.837911,5333333,90,6.3,5,Jan,3,0,0,0,1,0,Western,0,1,0,0
627,4000000,en,19.348466,16491080,93,7.8,2737,Feb,3.5340733092410943,1,0,0,1,0,Drama,0,1,0,1
32872,1000000,en,2.700061,7133082,113,3.9,4,May,1.7,0,0,0,1,0,Comedy,0,2,0,0
9566,55000000,en,12.202063,18626419,116,5.7,202,Aug,2.8,0,1,1,1,0,Drama,0,1,0,0
9894,47000000,en,7.586577,102825796,96,5.7,603,Jun,2.9248623131392604,0,1,0,1,0,Comedy,0,1,0,0
11543,27000000,en,11.633347,25023434,113,6.7,248,Jul,4.059152401987852,0,0,0,1,0,Comedy,0,1,0,0
9327,54000000,en,9.651581,128769345,95,5.4,717,Jun,2.2960526315789473,0,0,0,1,0,Fantasy,0,1,0,1
10779,30000000,en,12.09096,29359216,110,6.7,413,Jul,3.6760869565217393,0,0,0,2,1,Horror,0,1,0,0
26748,5000000,en,9.069963,13269963,135,6.9,79,Jun,3.405241935483871,0,1,0,1,0,Drama,0,2,0,0
38223,12000000,en,4.086563,11000863,100,5.7,47,Jul,3.35,0,0,0,1,0,Comedy,0,1,0,0
9294,32000000,en,5.575992,152036382,123,6.2,328,Jul,2.6724137931034484,0,1,0,1,0,Drama,0,1,0,0
11363,3500000,en,10.827266,9482579,96,5.7,71,Aug,4.429014514393623,1,1,0,1,0,Comedy,0,2,0,0
1645,40000000,en,13.309013,152266007,149,7,522,Jul,3.516589990241182,0,1,0,1,0,Crime,0,1,0,0
36344,23000000,en,2.318141,10113733,109,5.2,32,Aug,3.465273816314889,0,0,0,1,0,Adventure,0,1,0,0
18550,25000000,en,3.906949,17193231,98,5.2,49,Jul,3.0844972067039107,0,1,0,1,0,Action,0,1,0,0
11511,20000000,en,8.962892,1528163,93,3.6,60,Jul,3.6059322033898304,0,0,0,1,0,Fantasy,0,1,0,0
34170,30000000,en,3.521921,22030000,93,5.4,35,Oct,2.106382978723404,0,0,0,1,0,Family,0,1,0,0
11962,13000000,en,9.490858,4619014,78,5,87,Jul,3.424864864864865,0,0,0,1,0,Fantasy,0,1,0,0
2925,26000000,en,10.177303,116400000,102,6.5,172,Sep,4.012613521695258,0,0,0,1,0,Comedy,0,1,0,0
12123,50000000,en,15.874491,60209334,107,5.3,291,Aug,2.869565217391304,0,1,0,1,0,Action,0,1,0,0
10830,36000000,en,10.034915,33459416,98,6.9,892,Aug,3.191919191919192,0,0,0,1,0,Comedy,0,1,0,0
3573,6000000,en,6.593011,22231658,121,6.7,152,Aug,1.4628571428571429,0,0,0,1,0,Drama,0,1,0,0
10546,13000000,en,6.554679,17917287,84,5.2,119,Aug,3.0260416666666665,0,0,0,1,0,Action,0,2,0,1
9431,15000000,en,3.450402,5600000,87,5,63,Aug,3.7386472965172213,0,0,0,1,0,Horror,0,2,0,1
47907,6000000,en,1.19589,12643776,117,6.8,17,Aug,3.513157894736842,0,0,0,1,0,Comedy,0,1,0,0
10061,50000000,en,12.229381,42277365,97,5.6,381,Aug,3.1413276231263385,0,0,0,1,0,Action,0,1,0,1
549,2962051,en,4.797674,3011195,108,6.6,97,Aug,3.892929292929293,0,1,0,1,0,Drama,0,2,0,0
10478,45000000,en,6.24966,53854588,135,5.9,152,Aug,3.9432242990654207,0,1,0,1,0,Comedy,0,1,0,0
66634,200000,en,0.124273,300000,109,6,1,Jun,2.56,0,0,0,2,0,Drama,0,1,0,0
238,6000000,en,41.109264,245066411,175,8.5,6024,Mar,3.1641961231470925,0,1,0,1,0,Drama,0,3,1,1
11134,900000,cn,6.751864,20483423,95,6.7,109,Jul,2.4,0,0,0,1,0,Action,0,4,0,1
88224,500000,en,1.143656,431326,88,6.3,9,Jan,3.25,0,0,0,1,0,Drama,0,1,0,0
42758,1850000,en,0.90913,19,108,6.4,10,Apr,3.75,0,0,0,1,0,Adventure,0,1,0,0
9303,4500000,en,12.449574,7011317,108,6.9,203,Sep,3.6615217792543375,0,0,0,1,0,Crime,0,1,0,0
23945,17000000,en,3.714049,11000000,89,4.9,17,Aug,3.855769230769231,0,0,0,1,0,Comedy,0,1,0,0
22479,18000000,en,5.130136,19738015,116,6.1,13,Aug,3.513157894736842,0,0,0,1,0,Thriller,0,1,0,0
9054,53000000,en,2.289647,8345056,94,4.7,48,May,3.223669309173273,0,1,0,1,0,Comedy,0,1,0,0
9306,40000000,en,12.725343,49627779,96,4.6,148,Aug,2.4525946156847445,0,1,0,1,0,Fantasy,0,1,0,0
58770,8000000,en,9.028947,9112193,94,6.6,18,Aug,1.9,0,0,0,1,0,Drama,0,1,0,0
3587,32000000,en,2.523605,15427192,110,5.4,46,Sep,3.0738993710691824,0,0,0,1,0,Fantasy,0,1,0,0
10723,25000000,en,7.859132,22611954,84,5.4,164,Sep,2.902439024390244,0,0,0,1,0,Action,0,1,0,0
10987,5000000,en,8.768288,15116634,88,5,173,Sep,3.486111111111111,1,0,0,1,0,Horror,0,1,0,1
27854,3000000,en,14.373861,11480000,170,6.1,41,Jul,2.6260504201680672,0,0,0,1,0,Drama,0,2,0,0
872,2540800,en,11.064858,7200000,103,7.9,747,Apr,3.4925373134328357,0,0,0,1,0,Comedy,0,1,0,0
2769,2723903,en,5.565203,4500000,113,6.9,133,Aug,3.1363636363636362,0,0,0,1,0,Drama,0,3,0,0
164,2500000,en,10.879289,9500000,110,7.6,1082,Oct,3.460884724340815,1,1,0,1,0,Comedy,0,2,0,0
426,2479000,en,18.20822,28000000,128,8,1162,May,3.112452720395694,1,1,0,1,0,Mystery,0,1,0,0
567,1000000,en,17.911314,36764313,112,8.2,1531,Aug,3.3720379146919433,0,1,0,1,0,Drama,0,1,0,0
3078,325000,en,6.465257,4500000,105,7.7,283,Feb,3.524818401937046,0,0,0,1,0,Comedy,0,1,0,0
13528,2068000,en,14.545058,27379978,114,7.2,73,May,1.9020100502512562,0,0,0,1,0,Drama,0,1,0,0
28288,520000,en,2.863935,7,107,7.2,17,Oct,2.975806451612903,0,0,0,1,0,Comedy,0,3,1,0
213,4000000,en,12.410427,13275000,136,7.8,1062,Jul,4.030478589420655,0,0,0,1,0,Mystery,0,1,0,0
284,3000000,en,11.994281,25000000,125,8.1,498,Jun,2.8,0,0,0,1,0,Comedy,0,1,0,0
239,2883848,en,11.845107,25000000,122,8,835,Mar,3.091131734983243,0,0,0,1,0,Comedy,0,1,0,0
4808,4000000,en,7.098731,13474588,113,7.7,351,Dec,3.0989425981873113,1,1,0,1,0,Comedy,0,4,1,0
289,878000,en,13.916101,10462500,102,7.9,1462,Nov,3.358924858924859,0,0,0,1,0,Drama,0,4,1,0
963,375000,en,5.782544,1000000,100,7.8,435,Nov,3.544894366197183,0,0,0,1,0,Mystery,0,1,0,0
11113,17000000,en,12.494394,72070731,170,7.4,361,Oct,3.3338756326825743,0,1,0,1,0,Drama,0,1,0,0
6620,2238813,en,7.359741,10000000,113,7.4,284,Sep,3.789404132628544,1,1,0,1,0,Comedy,0,2,1,0
804,1500000,en,11.954806,12000000,119,7.8,502,Sep,3.0810293492131007,0,1,0,1,0,Comedy,0,2,1,0
630,2777000,en,22.064932,33754967,102,7.4,1689,Aug,3.350210970464135,0,0,0,1,0,Adventure,0,1,0,0
770,4000000,en,14.240357,400176459,238,7.7,995,Dec,2.735294117647059,0,0,0,1,0,Drama,0,1,0,0
599,1752000,en,11.709777,5000000,110,8.2,533,Aug,3.981740370898716,0,0,0,1,0,Drama,0,1,0,0
15,839727,en,15.811921,23217674,119,8,1244,Apr,2.72704,1,1,0,1,0,Mystery,0,1,0,0
62,10500000,en,22.494622,68700000,149,7.9,3075,Apr,3.750324282255275,0,0,0,2,0,Science Fiction,0,2,0,1
705,1400000,en,12.06308,63463,138,8,367,Nov,3.4988888888888887,1,0,0,1,0,Drama,0,2,0,0
22490,1688000,en,5.076649,2270000,133,6.4,26,Jan,3.3333333333333335,1,0,0,1,0,Comedy,0,2,0,0
223,1288000,en,8.590813,6000000,130,7.7,346,Apr,3.856592859331903,0,0,0,1,0,Drama,0,2,0,0
303,2000000,en,10.135111,24464742,102,7.8,345,Aug,3.040473145780051,0,0,0,1,0,Thriller,0,1,0,0
4174,1500000,en,5.47596,7000000,111,7.3,166,Dec,3.6906040268456377,0,0,0,1,0,Drama,0,1,0,0
381,2500000,en,5.490505,8750000,106,7.1,299,Aug,3.4050666666666665,0,0,0,1,0,Crime,0,2,0,0
1859,1365000,en,5.120036,2279000,110,7.3,77,Oct,3.632420091324201,0,0,0,1,0,Comedy,0,1,0,0
10907,2033000,en,10.685036,3981000,102,7.6,170,May,3.597093071961129,0,0,0,1,0,Action,0,1,0,0
1939,1020000,en,9.884516,2000000,88,7.6,173,Oct,4.084093211752786,0,0,0,1,0,Drama,0,1,0,0
3598,4000000,en,3.166544,846704,97,6.8,42,Sep,3.407763259031514,0,0,0,1,0,Adventure,0,3,0,0
3080,609000,en,7.122093,3202000,101,7.4,62,Sep,2.5,0,0,0,1,0,Comedy,0,2,1,0
1712,5400000,en,10.864284,35000000,201,7.5,169,Oct,3.291599353796446,0,0,0,1,0,Action,0,2,0,0
220,1,en,6.42883,5,115,7.5,163,Mar,2.407166123778502,0,0,0,1,0,Drama,0,1,0,0
3529,226408,en,10.573867,1423000,93,7.4,97,May,3.361111111111111,0,0,0,1,0,Comedy,0,1,0,1
2897,6000000,en,6.164226,42000000,167,6.5,85,Oct,3.5325,0,0,0,1,0,Adventure,0,3,0,0
1585,3180000,en,15.031588,9644124,130,8,1103,Dec,3.3271028037383177,0,1,0,1,0,Drama,0,1,0,0
3083,1500000,en,8.168694,9600000,129,7.9,245,Oct,3.988116458704694,0,0,0,1,0,Comedy,0,1,0,0
900,1073000,en,6.60577,1378,102,7.6,201,Feb,3.793858315597446,0,0,0,1,0,Comedy,0,1,0,0
10331,114000,en,14.384198,30000000,96,7.5,591,Oct,2.9655172413793105,0,0,0,1,0,Horror,0,1,0,1
488,1300000,en,6.636872,10750000,105,7.4,232,Dec,3.4051724137931036,0,0,0,2,0,Adventure,0,3,0,0
22733,1000000,en,2.001733,300000,89,6.2,31,Nov,1.25,1,0,0,3,0,Action,0,2,1,0
261,3000000,en,11.794846,17570324,108,7.6,168,Feb,3.597093071961129,1,0,0,1,0,Drama,0,1,0,0
22649,4,en,1.914697,25,89,6.2,29,Dec,3.614058355437666,0,0,0,1,0,Drama,0,1,0,0
10861,25000000,en,7.370163,51702483,100,5.3,104,Sep,3.392384105960265,0,0,0,1,0,Action,0,1,0,0
1770,28000000,en,6.728199,16900000,132,6.8,98,Oct,2.8612334801762116,1,1,0,2,0,Drama,0,1,0,0
9400,9000000,en,6.85606,41590886,118,6.9,66,Nov,3.080439404677534,0,0,0,1,0,Drama,0,1,0,0
12241,2300000,en,2.781581,49620,88,6.2,29,Sep,4.167062784709843,0,0,1,1,0,Comedy,0,2,0,0
11306,38000000,en,4.990506,17380126,118,5.7,80,Sep,3.465273816314889,0,0,0,1,0,Drama,0,1,0,0
9625,45000000,en,5.918737,16872671,92,4.7,102,Oct,2.1451612903225805,0,0,0,1,0,Action,0,1,0,0
6346,50000000,en,3.998494,22540359,113,5.9,62,Oct,2.743801652892562,0,0,0,1,0,Crime,0,2,0,0
173,5000000,en,8.722406,28200000,127,6.9,160,Dec,2.5347226351150485,0,0,0,1,0,Adventure,0,1,0,0
864,14000000,en,8.30721,154864401,98,6.8,510,Sep,3.2527472527472527,0,0,0,1,0,Comedy,0,4,0,0
11224,2900000,en,14.436858,263591415,74,6.8,1760,Mar,3.2330028328611897,0,0,0,1,0,Family,0,1,0,1
9078,3000000,en,10.636458,22182353,79,6.9,935,Dec,2.0833333333333335,0,0,0,1,0,Animation,0,1,0,0
8367,48000000,en,10.639244,390493908,143,6.6,937,Jun,3.294776119402985,1,1,0,1,0,Adventure,0,1,0,0
433,6000000,en,15.11549,102272727,139,7.4,1217,Aug,2.9156200941915227,0,0,0,1,0,Comedy,0,1,0,0
11360,812000,en,14.655879,1600000,64,6.8,1206,Oct,3.490566037735849,0,0,0,1,0,Animation,0,1,0,0
11114,10000000,en,7.644722,28607524,128,6.4,201,Nov,2.8984238178633976,0,0,0,1,0,Fantasy,0,1,0,0
12335,20000000,en,10.362012,17900000,117,6.8,260,Oct,2.73738680465718,0,0,0,1,0,Adventure,0,1,0,0
12092,3000000,en,16.488937,572000000,75,7,1557,Jul,4.048314846416382,0,0,0,1,0,Animation,0,1,0,0
10948,12000000,en,10.197106,29800000,82,7,884,Jul,3.2919621749408985,0,0,0,1,0,Adventure,0,1,0,1
11229,3000000,en,7.088533,1653792,110,6.5,95,Aug,3.6434172513413126,0,0,0,1,0,Comedy,0,1,0,1
15121,8200000,en,9.06773,286214286,174,7.4,966,Mar,3.262135922330097,0,0,0,1,0,Drama,0,3,1,0
562,28000000,en,16.640522,140767956,131,7.5,4005,Jul,3.763978263978264,1,0,0,1,0,Action,0,3,1,1
10163,10000000,en,6.685948,32101000,108,5.4,198,Mar,3.1581632653061225,0,0,0,3,0,Horror,0,1,0,1
11159,4500000,en,11.223572,13417292,142,7.1,127,May,3.5089285714285716,0,0,0,2,0,Drama,0,1,0,0
41843,16000000,en,2.167132,1985001,125,5.3,21,Sep,3.2941176470588234,0,1,0,1,0,Drama,0,2,0,0
10586,50000000,en,10.789928,75000000,109,6.4,238,Oct,2.9297297297297296,0,0,0,2,0,Adventure,0,1,0,0
49471,2400000,en,5.230661,5731103,120,7,11,Oct,2.753401360544218,0,0,1,1,0,Drama,0,1,0,0
38153,45000000,en,3.733574,2154540,103,4,12,Jan,1.5,0,0,0,1,0,Action,0,2,0,0
25147,7000000,en,3.379677,405000,123,6.6,38,Feb,3.602272727272727,0,1,0,1,0,Drama,0,2,0,0
9716,20000000,en,9.649113,7535331,101,6.5,149,Dec,2.9489795918367347,0,1,0,1,0,Music,0,1,0,0
454,14500000,en,11.774061,147298761,120,6.7,1406,Oct,3.501918859649123,0,1,0,1,0,Drama,0,1,0,0
10218,200000,en,6.578025,4505922,94,6.8,255,Oct,3.2868852459016393,0,0,0,1,0,Comedy,0,1,0,0
819,44000000,en,9.198283,165615285,147,7.3,729,Oct,3.359375,0,1,0,1,0,Crime,0,1,0,0
37218,120,en,0.347124,7306,115,7.4,3,Oct,3.75,0,1,0,1,0,War,0,1,0,0
252,3000000,en,12.416635,4000000,100,7.4,826,Jun,3.2108323413606814,0,0,0,1,0,Family,0,3,0,0
11561,2000000,en,6.048904,18344729,89,7,206,Dec,3.3099591691816084,0,0,0,1,0,Comedy,0,1,0,0
11302,2000000,en,4.331819,11833696,82,6.7,167,Apr,3.8109017496635262,0,0,0,1,0,Comedy,0,1,0,0
623,7500000,en,11.400353,62493712,108,7.1,576,Jul,3.260869565217391,0,0,0,2,0,Comedy,0,3,1,0
583,4000000,en,10.714173,20045115,94,7.7,1230,Aug,3.5347985347985347,0,0,0,1,0,Comedy,0,1,0,0
11575,12000000,en,4.473327,25333333,160,7.2,64,Jul,2.761904761904762,0,0,0,1,0,Adventure,0,2,1,0
475,2500000,en,12.109198,50700000,111,7.6,384,Jul,3.903472831918837,0,0,0,1,0,Crime,0,1,0,0
521,1400000,en,7.853231,3000000,104,7.9,539,May,3.3238307349665925,0,1,0,1,0,Crime,0,1,0,0
88,6000000,en,14.044122,213954274,100,7.1,1371,Aug,3.125899897154611,1,0,0,1,0,Drama,0,1,0,1
500,1200000,en,12.22034,14661007,99,8.1,3821,Sep,3.3931413515024085,1,0,1,1,0,Crime,0,1,0,0
792,6000000,en,18.206972,138530565,120,7.5,1236,Dec,3.017857142857143,1,1,0,2,0,Drama,0,2,0,0
8491,6500000,en,8.051891,30218387,97,6.4,255,Jul,3.963888888888889,0,0,0,1,0,Comedy,0,1,0,1
402,49000000,en,16.628427,352927224,127,6.5,869,Mar,2.893939393939394,0,0,0,2,0,Thriller,0,1,0,1
10537,38000000,en,7.829619,34416893,140,6.7,285,Mar,2.771276595744681,0,0,0,1,0,Drama,0,1,0,0
11386,3705538,en,7.404329,62548947,112,6.9,180,Sep,2.088235294117647,1,1,0,3,0,Romance,0,1,0,0
9504,12500000,en,6.792215,10725228,100,7.5,330,Sep,3.2421875,0,1,0,1,0,Crime,0,1,0,0
15764,12000000,en,15.417202,30036000,151,7.4,149,Dec,2.5347226351150485,0,0,0,2,0,Drama,0,5,0,0
601,10500000,en,19.358546,792965326,115,7.3,3359,Apr,3.3949579831932772,0,0,1,1,0,Science Fiction,0,1,0,0
744,15000000,en,20.301019,356830601,110,6.7,1736,May,2.9210526315789473,0,1,1,1,0,Action,0,1,0,0
221,1500000,en,10.968169,2200000,111,7.6,351,Oct,3.6981391816196716,0,0,0,1,0,Drama,0,1,0,0
702,1800000,en,7.301719,8000000,125,7.6,291,Sep,3.7458432304038003,0,1,0,1,0,Drama,0,1,0,0
21612,12500000,en,2.772039,1227324,99,7.3,31,Jan,2.5,1,1,0,1,0,Crime,0,2,1,0
1630,36000000,en,9.178371,20300385,129,6.8,257,Oct,2.625,0,1,0,1,0,Drama,0,1,0,0
11843,5000000,en,6.501177,41833347,113,6.7,138,May,3.32311320754717,0,0,0,1,0,Mystery,0,1,0,1
10379,6788000,en,7.88101,13878334,103,5.9,107,Apr,4.1570775807006335,0,0,0,2,0,Comedy,0,1,0,0
790,1000000,en,9.194572,21378361,89,6.4,318,Feb,3.516949152542373,0,0,0,1,0,Horror,0,1,0,0
1103,6000000,en,10.124544,50244700,99,6.9,720,May,3.7890580936266214,0,0,0,1,0,Science Fiction,0,1,0,1
11298,1000000,en,6.715512,17985893,91,6.4,165,Apr,3.7626949220311876,0,0,0,1,0,Drama,0,1,0,1
4480,4940939,fr,4.883274,5617391,120,7.6,113,Aug,2.753401360544218,0,0,0,1,0,Drama,0,2,1,1
762,400000,en,10.43389,5028948,91,7.8,1742,Mar,2.4176879617557585,0,0,0,1,0,Adventure,0,3,0,0
55049,500000,en,1.163947,626057,123,8,5,May,3.652173913043478,0,0,0,2,0,Comedy,0,1,0,0
49763,7000000,en,2.661026,1100000,80,5.7,33,Nov,3,0,0,0,1,0,Horror,0,1,0,0
892,4000000,fr,12.565447,1794187,99,7.4,320,Apr,3.72599451303155,0,0,0,1,0,Comedy,0,1,0,0
975,935000,en,8.548518,17986781,88,8.2,565,Sep,2.9655172413793105,0,0,0,1,0,Drama,0,3,0,0
409,27000000,en,15.564161,231976425,162,7,559,Nov,3.0412371134020617,0,1,0,2,0,Drama,0,4,1,0
10161,645180,en,5.841931,14743391,103,7.5,208,Jul,3.3002793296089385,0,1,0,2,0,Drama,0,1,0,0
1412,1200000,en,12.293656,185898,100,6.7,188,Aug,3.725085910652921,0,0,0,1,0,Drama,0,1,0,0
10409,3000000,en,3.233531,33946224,94,6.2,83,Aug,3.346014492753623,0,0,0,1,0,Comedy,0,2,0,0
10174,4,en,1.325299,29,119,6.3,32,May,3.1310211946050095,0,1,0,1,0,Documentary,0,2,0,0
31225,500000,en,4.101295,3779620,71,8.2,67,Mar,3.64280798348245,1,0,0,1,0,Documentary,0,1,0,0
510,3000000,en,35.529554,108981275,133,8.3,3001,Nov,2.759656652360515,0,1,0,1,0,Drama,0,1,0,0
1891,18000000,en,19.470959,538400000,124,8.2,5998,May,2.4649122807017543,0,0,1,1,0,Adventure,0,1,0,1
2493,16000000,en,15.15267,30857814,98,7.6,1518,Sep,3.7490974729241877,0,0,0,1,0,Adventure,0,1,0,0
85,18000000,en,19.901576,389925971,115,7.7,3949,Jun,3.538339222614841,0,0,1,1,0,Adventure,0,5,0,1
68,15000000,en,9.837287,5321508,132,7.6,877,Feb,3.4558599695586,0,1,0,1,0,Comedy,0,1,0,0
679,18500000,en,21.761179,183316455,137,7.7,3282,Jul,3.3737373737373737,0,0,1,2,0,Horror,0,1,0,1
429,1200000,it,16.788787,6000000,161,8.1,2371,Dec,2.3625954198473282,0,1,0,4,0,Western,0,1,1,1
389,350000,en,16.503959,1000000,96,8.2,2130,Mar,3.490566037735849,0,0,0,1,0,Drama,0,1,0,0
947,15000000,en,10.893332,69995385,216,7.8,870,Dec,4.035639958376691,0,0,0,1,0,Adventure,0,3,0,0
185,2200000,en,17.112594,26589000,136,8,3432,Dec,3.119938985348951,0,0,0,2,0,Science Fiction,0,1,0,0
595,2000000,en,14.284787,13129846,129,7.9,676,Dec,3.677421699004433,0,0,0,1,0,Crime,0,1,0,0
28,31500000,en,13.5963,89460381,153,8,2112,Aug,4.039876397881106,0,1,0,1,0,Drama,0,3,0,0
335,5000000,it,15.589351,5321508,175,8.1,1160,Dec,3.262135922330097,0,0,0,3,0,Western,0,1,0,0
1892,32350000,en,14.586087,572700000,135,7.9,4763,May,3.381859011911736,0,0,1,1,0,Adventure,0,1,0,1
144,2500000,de,6.357321,3200000,128,7.5,256,Jan,3.4658871486805407,0,1,0,2,0,Drama,0,3,0,0
769,25000000,en,15.424092,46836394,145,8.2,3211,Sep,3.5774647887323945,0,1,1,1,0,Drama,0,2,1,0
