id,lang1,lang2,lang3,lang4,lang5,lang6,lang7,lang8,lang9,lang10
1859, English,,,,,,,,,
18299, English, Français,,,,,,,,
17281, English, Français,,,,,,,,
64382, English,,,,,,,,,
10907, English,,,,,,,,,
32093, English, Español,,,,,,,,
1939, English,,,,,,,,,
22292, English,,,,,,,,,
3598, English, 普通话, Español,,,,,,,
3080, English, Italiano,,,,,,,,
198, English,,,,,,,,,
13562, English, Magyar,,,,,,,,
1712, English, Español,,,,,,,,
220, English,,,,,,,,,
3529, English,,,,,,,,,
3085, English,,,,,,,,,
2897, English, Español, Français,,,,,,,
1585, English,,,,,,,,,
3083, English,,,,,,,,,
900, English,,,,,,,,,
43795, English,,,,,,,,,
85638, English,,,,,,,,,
50001, English,,,,,,,,,
43905, English,,,,,,,,,
22688, English,,,,,,,,,
23114, English,,,,,,,,,
26378, English,,,,,,,,,
40206, English,,,,,,,,,
22356, English,,,,,,,,,
260, English,,,,,,,,,
43488, English, Italiano,,,,,,,,
22613, English, Español,,,,,,,,
10331, English,,,,,,,,,
488, English, Deutsch, Kiswahili,,,,,,,
22733, Italiano, English,,,,,,,,
261, English,,,,,,,,,
57575, English, Magyar,,,,,,,,
32574, English,,,,,,,,,
22657, English, Español,,,,,,,,
76464, English,,,,,,,,,
22649, English,,,,,,,,,
176841, English,,,,,,,,,
125587,,,,,,,,,,
39448, 广州话 / 廣州話, English,,,,,,,,
52855, English, Polski,,,,,,,,
39940, English,,,,,,,,,
172868,,,,,,,,,,
85328, English,,,,,,,,,
124632,,,,,,,,,,
11076, English,,,,,,,,,
63945, English,,,,,,,,,
58985, English,,,,,,,,,
890, Deutsch,,,,,,,,,
10861, English,,,,,,,,,
1770, English,,,,,,,,,
44465, English,,,,,,,,,
2033, English,,,,,,,,,
18203, English,,,,,,,,,
9333, English,,,,,,,,,
47260, English,,,,,,,,,
9400, English,,,,,,,,,
9401, English, Tiếng Việt,,,,,,,,
12241, English, Español,,,,,,,,
25739,,,,,,,,,,
161806,,,,,,,,,,
11306, English,,,,,,,,,
9625, English,,,,,,,,,
10680, English,,,,,,,,,
6346, English, Polski,,,,,,,,
18660, English, Deutsch,,,,,,,,
35115, Español, English,,,,,,,,
14821, English,,,,,,,,,
14136, Español, English, 广州话 / 廣州話,,,,,,,
10869, English,,,,,,,,,
22660, English,,,,,,,,,
19186, English,,,,,,,,,
31102, English,,,,,,,,,
6878, English,,,,,,,,,
15944, English,,,,,,,,,
18444, English, Italiano,,,,,,,,
20723, English,,,,,,,,,
173, English,,,,,,,,,
864, English, Français, Deutsch, Pусский,,,,,,
24795, English, Français, Italiano, Español,,,,,,
11224, English,,,,,,,,,
81310, English,,,,,,,,,
15947, English, Português, Español,,,,,,,
9078, English,,,,,,,,,
29682, English,,,,,,,,,
8367, English,,,,,,,,,
433, English,,,,,,,,,
11360, English,,,,,,,,,
11114, English,,,,,,,,,
12335, English,,,,,,,,,
12092, English,,,,,,,,,
10948, English,,,,,,,,,
11229, English,,,,,,,,,
15121, English, Français, Italiano,,,,,,,
562, English, Deutsch, Italiano,,,,,,,
10163, English,,,,,,,,,
48862, English,,,,,,,,,
117036, English,,,,,,,,,
47199, English,,,,,,,,,
11159, English,,,,,,,,,
9591, English,,,,,,,,,
30500, English,,,,,,,,,
41843, English, Deutsch,,,,,,,,
55058, English,,,,,,,,,
10938, English,,,,,,,,,
11412, English,,,,,,,,,
10586, English,,,,,,,,,
42314, English,,,,,,,,,
27845, Italiano, English,,,,,,,,
108365, English, Français,,,,,,,,
23223, English,,,,,,,,,
49471, English,,,,,,,,,
38153, English, Magyar,,,,,,,,
25147, Latin, English,,,,,,,,
9716, English,,,,,,,,,
43777, Español,,,,,,,,,
454, English,,,,,,,,,
10218, English,,,,,,,,,
819, English,,,,,,,,,
38191, English,,,,,,,,,
56830,,,,,,,,,,
11238, English,,,,,,,,,
27256, English,,,,,,,,,
31530, English, Français,,,,,,,,
66473, English,,,,,,,,,
28120, English,,,,,,,,,
1834, English,,,,,,,,,
26282, 日本語, 广州话 / 廣州話, English,,,,,,,
37218, English,,,,,,,,,
252, English, Français, Deutsch,,,,,,,
116356, Français,,,,,,,,,
16372, English,,,,,,,,,
11561, English, ,,,,,,,,
11302, , English,,,,,,,,
623, English, Italiano, Pусский,,,,,,,
583, English,,,,,,,,,
12614, English, Français,,,,,,,,
21711, English,,,,,,,,,
11575, English, Italiano,,,,,,,,
475, English,,,,,,,,,
11331, English,,,,,,,,,
521, English,,,,,,,,,
21202, Italiano,,,,,,,,,
88, English,,,,,,,,,
500, English,,,,,,,,,
792, English, Tiếng Việt,,,,,,,,
8491, English,,,,,,,,,
402, English,,,,,,,,,
10537, English,,,,,,,,,
11386, English,,,,,,,,,
9504, English,,,,,,,,,
15764, Český, English, Français, Deutsch, Polski, Pусский,,,,
601, English,,,,,,,,,
67365, English,,,,,,,,,
25842, English,,,,,,,,,
2119, English,,,,,,,,,
744, English,,,,,,,,,
136311, English,,,,,,,,,
221, English,,,,,,,,,
702, English,,,,,,,,,
25750, English,,,,,,,,,
17642, English,,,,,,,,,
427043, Deutsch,,,,,,,,,
146341, български език, English,,,,,,,,
9305, Français,,,,,,,,,
37616, English,,,,,,,,,
11112, English,,,,,,,,,
21612, Italiano, English,,,,,,,,
141210,,,,,,,,,,
102461, Français,,,,,,,,,
36998, Français,,,,,,,,,
200383, English, Français,,,,,,,,
116844, English,,,,,,,,,
1630, English,,,,,,,,,
26626, English,,,,,,,,,
124837,,,,,,,,,,
11816, English,,,,,,,,,
11843, English,,,,,,,,,
10379, English,,,,,,,,,
2756, English,,,,,,,,,
790, English,,,,,,,,,
1103, English,,,,,,,,,
11298, English,,,,,,,,,
4480, Italiano, Français,,,,,,,,
4481, Français,,,,,,,,,
49688, Español,,,,,,,,,
10765, English,,,,,,,,,
762, Français, Latin, English,,,,,,,
44497, English,,,,,,,,,
85588,,,,,,,,,,
278621, English,,,,,,,,,
99479,,,,,,,,,,
55049, Français,,,,,,,,,
124829,,,,,,,,,,
79306, English,,,,,,,,,
356054,,,,,,,,,,
10548, English,,,,,,,,,
531, English,,,,,,,,,
104931, Pусский, Français, Deutsch, English, Italiano,,,,,
4483, Français,,,,,,,,,
18919, Český, Latin,,,,,,,,
31556, English,,,,,,,,,
26167, English,,,,,,,,,
26174, English, Italiano,,,,,,,,
61461, Italiano,,,,,,,,,
117500, Français,,,,,,,,,
218713,,,,,,,,,,
217802,,,,,,,,,,
127973, English,,,,,,,,,
659, Deutsch, עִבְרִית, Italiano, Polski, Pусский,,,,,
30892, Latin, English, Français, Italiano, Deutsch,,,,,
86369,,,,,,,,,,
8074, Français,,,,,,,,,
124676,,,,,,,,,,
38554, English,,,,,,,,,
49763, English,,,,,,,,,
41326, English,,,,,,,,,
36555, English,,,,,,,,,
10608, English,,,,,,,,,
11216, Italiano,,,,,,,,,
7452, English,,,,,,,,,
64567, English, Français,,,,,,,,
892, Français,,,,,,,,,
1600, Français, Italiano, Polski,,,,,,,
26561, English, Italiano,,,,,,,,
975, English, Deutsch, Latin,,,,,,,
18129, English,,,,,,,,,
54405, English,,,,,,,,,
150823, English,,,,,,,,,
409, Deutsch, Italiano, العربية, English,,,,,,
38251, ελληνικά, Italiano, Español,,,,,,,
10161, English,,,,,,,,,
1412, English,,,,,,,,,
41768, English,,,,,,,,,
10409, Español, English,,,,,,,,
14285, English,,,,,,,,,
2469, Español,,,,,,,,,
10174, English, Français,,,,,,,,
31225, English,,,,,,,,,
510, English,,,,,,,,,
11455, English,,,,,,,,,
1891, English,,,,,,,,,
2493, English,,,,,,,,,
85, English, Español, Deutsch, עִבְרִית, العربية, ,,,,
68, English,,,,,,,,,
679, English,,,,,,,,,
429, Italiano,,,,,,,,,
13446, English,,,,,,,,,
389, English,,,,,,,,,
947, العربية, English, Türkçe,,,,,,,
185, English,,,,,,,,,
595, English,,,,,,,,,
28, , English, Français, Tiếng Việt,,,,,,
335, English,,,,,,,,,
1892, English,,,,,,,,,
144, English, Français, Deutsch,,,,,,,
1092, English, Pусский, Deutsch,,,,,,,
769, Italiano, English,,,,,,,,
348, English, Español,,,,,,,,
766, English,,,,,,,,,
175, English, Français, Italiano,,,,,,,
11645, 日本語,,,,,,,,,
10835, 广州话 / 廣州話, 日本語, 普通话,,,,,,,
539, English,,,,,,,,,
525, English,,,,,,,,,
240, English, Italiano, Latin, Español,,,,,,
600, English, Tiếng Việt,,,,,,,,
530, English,,,,,,,,,
10705, English, Français,,,,,,,,
279, English, Deutsch, Italiano, Latin,,,,,,
3109, English, Gaeilge,,,,,,,,
311, English, Français, Italiano,,,,,,,
1578, English,,,,,,,,,
703, English, Deutsch,,,,,,,,
9549, English, Pусский,,,,,,,,
1398, Pусский,,,,,,,,,
387, Deutsch, English, Français,,,,,,,
9277, English,,,,,,,,,
343, English,,,,,,,,,
37291, English,,,,,,,,,
490, svenska,,,,,,,,,
11235, English,,,,,,,,,
218, English,,,,,,,,,
763, English,,,,,,,,,
9665, English,,,,,,,,,
18971, English,,,,,,,,,
696, English,,,,,,,,,
379, , Italiano, , English,,,,,,
207, English,,,,,,,,,
37247, English,,,,,,,,,
1480, English, Español,,,,,,,,
9322, English, Français, Italiano,,,,,,,
826, 日本語, ภาษาไทย, English,,,,,,,
422, Deutsch, English, Français, Italiano,,,,,,
829, Español, 广州话 / 廣州話, English,,,,,,,
828, English, Français, हिन्दी, Pусский,,,,,,
3090, English,,,,,,,,,
9964, English,,,,,,,,,
3063, English,,,,,,,,,
13667, English, Magyar,,,,,,,,
694, English,,,,,,,,,
235, English,,,,,,,,,
832, Deutsch,,,,,,,,,
765, English,,,,,,,,,
5925, English, Deutsch, Français, Pусский,,,,,,
11778, English, Français, Pусский, Tiếng Việt,,,,,,
4485, English, Français, Italiano,,,,,,,
137, English, Français, Italiano,,,,,,,
33, English,,,,,,,,,
982, English,,,,,,,,,
8428, English,,,,,,,,,
212, English, Deutsch,,,,,,,,
105, English,,,,,,,,,
1633, English,,,,,,,,,
11202, English,,,,,,,,,
1554, English, Italiano,,,,,,,,
149, 日本語,,,,,,,,,
8009, English,,,,,,,,,
903, English,,,,,,,,,
11673, Français,,,,,,,,,
3034, English, Deutsch,,,,,,,,
339, English, suomi, Français, Deutsch, Italiano,,,,,
10404, 普通话,,,,,,,,,
914, English, Esperanto,,,,,,,,
756, English,,,,,,,,,
288, English,,,,,,,,,
910, English,,,,,,,,,
2640, English, Italiano,,,,,,,,
16633, English,,,,,,,,,
665, English,,,,,,,,,
11031, English,,,,,,,,,
11314, English,,,,,,,,,
15143, English,,,,,,,,,
89, Deutsch, ελληνικά, English,,,,,,,
10322, English,,,,,,,,,
783, English, हिन्दी,,,,,,,,
10644, English,,,,,,,,,
11257, English, Italiano,,,,,,,,
14370, English,,,,,,,,,
12104, English,,,,,,,,,
625, Português, English, Français, Magyar, ,,,,,
8816, svenska,,,,,,,,,
830, English,,,,,,,,,
2323, English,,,,,,,,,
983, English,,,,,,,,,
642, English, Español,,,,,,,,
655, English,,,,,,,,,
10341, English, Français, Deutsch, Italiano, 日本語,,,,,
639, English,,,,,,,,,
266022, English,,,,,,,,,
168450, English,,,,,,,,,
30180, English,,,,,,,,,
31388, English,,,,,,,,,
41801, English,,,,,,,,,
66034, English,,,,,,,,,
348138, English,,,,,,,,,
96288,,,,,,,,,,
61536, English,,,,,,,,,
18762, English,,,,,,,,,
331367,,,,,,,,,,
8077, English,,,,,,,,,
814, English,,,,,,,,,
41671, English, Português,,,,,,,,
27214, English,,,,,,,,,
52263, English,,,,,,,,,
33519, English,,,,,,,,,
16235, English,,,,,,,,,
11449, English,,,,,,,,,
41848, English, Italiano,,,,,,,,
25944, English,,,,,,,,,
24913, English,,,,,,,,,
49126, English,,,,,,,,,
32076, English, Español,,,,,,,,
571, English,,,,,,,,,
8851, English,,,,,,,,,
37843, English,,,,,,,,,
32146, English,,,,,,,,,
30346, English,,,,,,,,,
6114, Latin, Română, български език, ελληνικά, English,,,,,
229, English,,,,,,,,,
13549, English,,,,,,,,,
9529, English,,,,,,,,,
1598, English,,,,,,,,,
11349, English,,,,,,,,,
7340, English,,,,,,,,,
6217, English,,,,,,,,,
377, English,,,,,,,,,
653,,,,,,,,,,
28198, Italiano,,,,,,,,,
794, English, Italiano, Latin,,,,,,,
31640, English,,,,,,,,,
8744, English,,,,,,,,,
25189, English,,,,,,,,,
145, English,,,,,,,,,
2212, English,,,,,,,,,
199, English,,,,,,,,,
7863, English, ,,,,,,,,
12498, English,,,,,,,,,
9279, English,,,,,,,,,
53234, English, Français, Italiano,,,,,,,
17204, English,,,,,,,,,
21539, English, Español,,,,,,,,
85589, Norsk,,,,,,,,,
12709, Français,,,,,,,,,
20539, English,,,,,,,,,
11674, English,,,,,,,,,
199512,,,,,,,,,,
64900, English, Français, Pусский,,,,,,,
1573, English, Español,,,,,,,,
152, English,,,,,,,,,
174, English,,,,,,,,,
172, English,,,,,,,,,
154, English,,,,,,,,,
157, English, Pусский,,,,,,,,
168, English, suomi,,,,,,,,
364, English,,,,,,,,,
11967, English,,,,,,,,,
9086, English,,,,,,,,,
621, English,,,,,,,,,
9037, English,,,,,,,,,
10173, English,,,,,,,,,
55687, English,,,,,,,,,
168535, English,,,,,,,,,
8845, English,,,,,,,,,
46681, English, Español,,,,,,,,
578, English,,,,,,,,,
579, English,,,,,,,,,
17692, English,,,,,,,,,
17795, English,,,,,,,,,
75, English, Français,,,,,,,,
13891, English,,,,,,,,,
9390, English, Polski,,,,,,,,
378, English,,,,,,,,,
10896, English,,,,,,,,,
2322, English, 普通话, Pусский,,,,,,,
41240, English,,,,,,,,,
26949, English, Italiano,,,,,,,,
9819, English, Español,,,,,,,,
49799, English,,,,,,,,,
31908, English,,,,,,,,,
46027, English,,,,,,,,,
3179, Český, English,,,,,,,,
1802, Français, Deutsch,,,,,,,,
4232, English,,,,,,,,,
9361, English, Français,,,,,,,,
2928, English, Português,,,,,,,,
30285, English,,,,,,,,,
10549, English,,,,,,,,,
58102, English, Gaeilge,,,,,,,,
18451, English,,,,,,,,,
27265, English,,,,,,,,,
49935, Français,,,,,,,,,
8818, English, Español,,,,,,,,
36758, Italiano, English,,,,,,,,
36040, English,,,,,,,,,
74239, English,,,,,,,,,
9415, English,,,,,,,,,
55146,,,,,,,,,,
303693, English, Deutsch,,,,,,,,
12145, English,,,,,,,,,
42424, English,,,,,,,,,
34314, English,,,,,,,,,
2892, English,,,,,,,,,
9404, English, Pусский, Український, 普通话, 广州话 / 廣州話,,,,,
85242,,,,,,,,,,
9622, English,,,,,,,,,
8860, English,,,,,,,,,
197537,,,,,,,,,,
66597, English,,,,,,,,,
14832, English,,,,,,,,,
9619, English,,,,,,,,,
40506, English,,,,,,,,,
31000, English, Español,,,,,,,,
4104, English, Português,,,,,,,,
26306, English,,,,,,,,,
203829,,,,,,,,,,
43775, Español,,,,,,,,,
14908, English,,,,,,,,,
784, Český, Pусский, Slovenčina,,,,,,,
12489, English,,,,,,,,,
168283,,,,,,,,,,
16448, English,,,,,,,,,
55936, Pусский,,,,,,,,,
17894, English,,,,,,,,,
28059, English,,,,,,,,,
58911, English,,,,,,,,,
17949, English,,,,,,,,,
1968, English,,,,,,,,,
61563, English,,,,,,,,,
66, English, Español,,,,,,,,
20735, English, Français,,,,,,,,
11419, English,,,,,,,,,
333165,,,,,,,,,,
25796, English, Français,,,,,,,,
638, English,,,,,,,,,
25624, English,,,,,,,,,
9366, 日本語, English, Italiano,,,,,,,
60083, Français,,,,,,,,,
21915, English,,,,,,,,,
90928, English,,,,,,,,,
50091,,,,,,,,,,
18420, English, Español,,,,,,,,
19952, English,,,,,,,,,
9446, English,,,,,,,,,
28005, English,,,,,,,,,
9403, English,,,,,,,,,
27322, English,,,,,,,,,
10003, English, Pусский,,,,,,,,
9311, English, ,,,,,,,,
11844, English,,,,,,,,,
884, English, svenska,,,,,,,,
49806, English,,,,,,,,,
1624, English,,,,,,,,,
88423, English,,,,,,,,,
16052, Español, English,,,,,,,,
4477, English,,,,,,,,,
24662, English, Deutsch,,,,,,,,
18423, English,,,,,,,,,
76996, English,,,,,,,,,
6499, English,,,,,,,,,
50512, English,,,,,,,,,
9405, English,,,,,,,,,
12723, English,,,,,,,,,
9360, English,,,,,,,,,
9434, English,,,,,,,,,
118991, English,,,,,,,,,
21626, English,,,,,,,,,
13982, Español, English,,,,,,,,
93946, English,,,,,,,,,
77223,,,,,,,,,,
31465, English,,,,,,,,,
12793, English,,,,,,,,,
102878, English,,,,,,,,,
105763, Pусский, Français, ქართული,,,,,,,
9611, English, Français, Magyar,,,,,,,
47694, 普通话,,,,,,,,,
10357, Deutsch, Español, English,,,,,,,
9977, English,,,,,,,,,
816, English,,,,,,,,,
2163, English,,,,,,,,,
124680, English, 日本語, , ,,,,,,
16399, English,,,,,,,,,
124843, English,,,,,,,,,
31017, English,,,,,,,,,
24645, English,,,,,,,,,
49478, English, 普通话,,,,,,,,
12499, English,,,,,,,,,
18, English, svenska, Deutsch,,,,,,,
68545, English,,,,,,,,,
1811, English,,,,,,,,,
109614, English,,,,,,,,,
60082, English,,,,,,,,,
105045, Deutsch,,,,,,,,,
53023, Français,,,,,,,,,
64802, English, Pусский,,,,,,,,
11239, 日本語,,,,,,,,,
50850, English,,,,,,,,,
15321, English, Cymraeg,,,,,,,,
2058, English,,,,,,,,,
9450, English,,,,,,,,,
125021,,,,,,,,,,
330, English,,,,,,,,,
38523, Français,,,,,,,,,
16375, English, Français, Italiano, 日本語,,,,,,
33660, English,,,,,,,,,
59232, English,,,,,,,,,
45671, English,,,,,,,,,
17770, English, Français,,,,,,,,
15170, English,,,,,,,,,
1701, English,,,,,,,,,
201445,,,,,,,,,,
26422, 广州话 / 廣州話, English, Français, Italiano, 日本語, 普通话,,,,
124642, Français,,,,,,,,,
1639, English, Português,,,,,,,,
49235,,,,,,,,,,
106129, English,,,,,,,,,
291634,,,,,,,,,,
107743, English,,,,,,,,,
415, English,,,,,,,,,
47686, English,,,,,,,,,
65889, English,,,,,,,,,
11103, English,,,,,,,,,
11970, English, Español, ελληνικά,,,,,,,
34941, English,,,,,,,,,
407992, English,,,,,,,,,
8874, English, Français, Italiano,,,,,,,
17991, 日本語,,,,,,,,,
11956, Français,,,,,,,,,
266, English, Français, Deutsch, Italiano,,,,,,
754, English, Latin,,,,,,,,
37567, English,,,,,,,,,
43771, فارسی,,,,,,,,,
124834, Français,,,,,,,,,
249358, English,,,,,,,,,
111367, Français,,,,,,,,,
607, English, Español,,,,,,,,
18080, English,,,,,,,,,
38225, English,,,,,,,,,
17834, English,,,,,,,,,
686, English,,,,,,,,,
65046, English,,,,,,,,,
4421, English,,,,,,,,,
9387, English,,,,,,,,,
10603, English, Español,,,,,,,,
2142, English,,,,,,,,,
8413, English, Latin,,,,,,,,
10336, English,,,,,,,,,
20737, English,,,,,,,,,
9413, English, Français,,,,,,,,
14585, English,,,,,,,,,
18519, Český, English,,,,,,,,
49462, English,,,,,,,,,
8834, English,,,,,,,,,
9458, English,,,,,,,,,
8854, English,,,,,,,,,
38295, English,,,,,,,,,
22073, English,,,,,,,,,
37244, English,,,,,,,,,
4961, English, Italiano,,,,,,,,
9416, English,,,,,,,,,
26180, English,,,,,,,,,
17832, English,,,,,,,,,
9772, English, Pусский,,,,,,,,
6072, English, Español,,,,,,,,
1669, English, Pусский,,,,,,,,
468, English,,,,,,,,,
32519, English,,,,,,,,,
108401, English, Español,,,,,,,,
10806, English,,,,,,,,,
9433, English, Français, Pусский,,,,,,,
6623, English, Pусский, Srpski, Bosanski, Hrvatski,,,,,
2118, English,,,,,,,,,
978, English,,,,,,,,,
9437, English, 普通话,,,,,,,,
29461, Italiano, English,,,,,,,,
56651, English,,,,,,,,,
10351, English,,,,,,,,,
66588, English,,,,,,,,,
2649, 广州话 / 廣州話, Deutsch, English,,,,,,,
14289, English,,,,,,,,,
10155, English,,,,,,,,,
75250, English,,,,,,,,,
20457, English,,,,,,,,,
18355, Français,,,,,,,,,
33657, English,,,,,,,,,
55306, English,,,,,,,,,
68924, English,,,,,,,,,
36434, English,,,,,,,,,
2255, English,,,,,,,,,
28353, English,,,,,,,,,
9427, English,,,,,,,,,
172545, English,,,,,,,,,
17589, English,,,,,,,,,
3597, English,,,,,,,,,
1813, English, Français, Deutsch, Italiano, 普通话, Español,,,,
36797, English,,,,,,,,,
12628, English, Français, Pусский,,,,,,,
33344, English,,,,,,,,,
25099, English,,,,,,,,,
45019, Français, English,,,,,,,,
63437, English,,,,,,,,,
62422, English,,,,,,,,,
782, English, Esperanto,,,,,,,,
29911, English,,,,,,,,,
9827, English,,,,,,,,,
1959, English,,,,,,,,,
251481, English,,,,,,,,,
8067, English,,,,,,,,,
125052, English,,,,,,,,,
45153, English,,,,,,,,,
10871, English,,,,,,,,,
14398, English,,,,,,,,,
10890, English, Pусский, Polski,,,,,,,
99002, Français,,,,,,,,,
1281, English,,,,,,,,,
32332, English,,,,,,,,,
9770, English,,,,,,,,,
12616, English,,,,,,,,,
34838, English, Français, Deutsch, Español,,,,,,
14905, Bosanski, Srpski, English,,,,,,,
14583, Español, English,,,,,,,,
11975, English,,,,,,,,,
4995, English,,,,,,,,,
